"id_q","reputation_a","votecount"
2592099,1068,2
2592113,4359,2
2592115,170191,1
2592146,3765,1
2592148,8779,1
2592148,1068,1
2592157,128,2
2592174,1433,1
2592205,1,5
2592210,621,4
2592210,173,4
2592229,151,1
2592265,12224,1
2592326,3425,4
2592403,672,3
2592420,1,1
2592484,11,2
2592537,194,20
2592579,336,2
2592586,556,3
2592586,349,1
2592627,372,4
2592696,8827,2
2592713,148,1
2592764,601,6
2592766,92,1
2592769,270,3
2592787,259,2
2592787,704,7
2592790,40,5
2592790,36281,2
2592794,717,2
2592809,164,1
2592809,674,2
2592820,4805,1
2592829,269,3
2592856,2613,1
2592907,1353,1
2593046,32,1
2593046,455,4
2593076,1853,7
2593080,1817,1
2593126,150,1
2593159,200,1
2593166,48,1
2593169,2440,1
2593196,3485,2
2593223,4892,1
2593234,1,1
2593236,161,1
2593236,310,3
2593252,31,1
2593258,18,3
2593267,1037,3
2593267,1,1
2593412,11,4
2593425,36,2
2593425,236,3
2593429,672,4
2593429,21688,1
2593498,19807,1
2593503,293,2
2593534,853,1
2593534,481,2
2593568,163,2
2593568,256387,1
2593583,18,2
2593583,704,2
2593600,16,5
2593620,346,1
2593620,470,2
2593642,173,3
2593643,11,1
2593644,1,1
2593702,6352,3
2593702,18,6
2593712,173,4
2593747,164,1
2593765,26,1
2593789,39,1
2593832,33,4
2593868,8,3
2593932,323,4
2593932,71,1
2593948,443,1
2593957,769,1
2593967,117,6
2593967,61,3
2594022,2445,1
2594022,5,4
2594027,899,1
2594027,33,2
2594092,561,1
2594094,616,1
2594114,2716,1
2594151,372,1
2594183,3554,4
2594183,2388,4
2594246,356,6
2594249,154,4
2594249,397,2
2594344,52934,3
2594347,585,1
2594353,462,4
2594365,151,1
2594412,410,1
2594429,15,2
2594429,462,5
2594495,5109,1
2594519,28,7
2594531,66,1
2594552,20,1
2594554,1970,2
2594560,3212,6
2594560,1,1
2594575,1,4
2594578,2325,3
2594578,173,4
2594611,28,3
2594611,36,1
2594615,219,4
2594632,1037,4
2594692,1838,2
2594726,2227,1
2594735,154,3
2594735,347,1
2594807,18,3
2594807,2433,2
2594850,3212,1
2594869,173,2
2594869,672,3
2594871,52934,2
2594928,3485,3
2594970,4571,2
2594984,86,1
2594984,311,1
2594989,1619,3
2595001,4774,1
2595065,467,2
2595077,19375,1
2595078,71,1
2595078,173,5
2595083,8,1
2595120,621,4
2595133,124,2
2595136,1229,3
2595153,821,1
2595182,747,1
2595213,1,5
2595243,2037,6
2595243,1,4
2595256,6004,1
2595261,517,1
2595263,1,3
2595282,173,3
2595295,492,1
2595337,8050,1
2595359,3,1
2595365,66,2
2595378,948,1
2595381,1,2
2595440,163,4
2595440,363,1
2595442,431,5
2595442,66,1
2595449,839,1
2595449,1,5
2595451,788,1
2595457,16,1
2595462,6,1
2595501,11,5
2595523,347,1
2595618,8,1
2595676,109,1
2595687,672,3
2595710,372,1
2595724,4170,2
2595724,503,4
2595727,8,1
2595747,240,1
2595761,1037,2
2595780,86,3
2595780,43,2
2595823,556,2
2595835,1074,5
2595871,299,1
2595876,8,2
2595906,1,2
2595915,86,2
2595915,1230,1
2595920,535,1
2595920,457,1
2595947,48,3
2595965,278,2
2595995,143362,1
2596019,3485,4
2596026,2613,2
2596043,151,2
2596060,75518,4
2596060,4269,1
2596065,362,1
2596096,1353,1
2596109,853,1
2596129,3132,1
2596130,362,1
2596149,2181,2
2596149,1068,1
2596261,310,2
2596270,26,2
2596271,23,1
2596317,8,1
2596320,535,10
2596320,1922,3
2596369,42,1
2596375,161,5
2596375,469,2
2596376,496,3
2596376,760,1
2596407,1149,1
2596407,1403,1
2596419,127,2
2596435,2565,1
2596500,11,1
2596516,95,1
2596529,3554,1
2596558,135,1
2596558,1139,7
2596628,1679,1
2596641,150,2
2596692,173,1
2596730,1449,1
2596735,50,3
2596749,6,4
2596749,55,1
2596757,19807,6
2596757,624,1
2596783,3,1
2596801,1,1
2596802,1149,2
2596803,657,1
2596803,1036,1
2596812,66,3
2596845,4384,3
2596853,1,3
2596912,2234,3
2596914,2259,1
2596916,3,1
2596918,1734,1
2596919,2458,1
2596919,3402,1
2596929,685,2
2596973,978,2
2596990,65,4
2596990,958,3
2596998,1036,2
2596998,16,1
2597001,1481,1
2597001,6148,2
2597029,3402,12
2597050,3511,1
2597089,548,3
2597091,11,3
2597098,584,3
2597108,11,3
2597133,26,2
2597133,1684,4
2597180,21,1
2597192,410,3
2597192,8189,1
2597213,738,1
2597251,8,1
2597251,405,1
2597312,1,3
2597349,26,2
2597393,13,1
2597393,645,3
2597421,76,6
2597438,21,9
2597444,37014,5
2597444,347,1
2597448,10391,1
2597449,310,1
2597463,2684,1
2597501,881,4
2597518,13,1
2597586,68,2
2597586,18,2
2597596,347,3
2597596,41,3
2597617,10,1
2597630,16,1
2597630,491,1
2597640,2755,2
2597666,388,2
2597693,1231,4
2597693,413,1
2597721,548,3
2597743,8,2
2597752,738,1
2597767,56,2
2597833,10576,6
2597833,15023,1
2597863,2463,2
2597876,1077,1
2597876,41,1
2597879,56,1
2597914,1,1
2597930,2463,2
2597930,1,1
2597932,2463,18
2597932,294,8
2597964,3,4
2598033,2980,2
2598039,10,8
2598097,502,1
2598111,155,2
2598117,1190,2
2598128,6037,3
2598152,1,1
2598169,1601,1
2598176,70,4
2598203,101,1
2598203,11,1
2598211,2463,1
2598246,2980,3
2598296,388,2
2598296,319,1
2598302,1227,1
2598318,388,3
2598330,1745,1
2598339,81,1
2598340,6037,1
2598346,438,1
2598346,1094,1
2598358,135,1
2598369,2463,1
2598393,46,1
2598408,86,1
2598418,1532,1
2598422,10391,6
2598460,31,2
2598469,16,3
2598473,1003,3
2598475,17903,1
2598535,184,2
2598535,71,3
2598539,956,1
2598539,39,1
2598553,1,1
2598588,153,3
2598598,1,1
2598615,7836,1
2598623,651,1
2598624,34,1
2598624,10470,4
2598630,1037,5
2598644,1037,1
2598644,66,2
2598654,92,2
2598654,523,2
2598675,16,1
2598692,1353,1
2598692,629,1
2598711,2370,5
2598804,1215,1
2598804,642,1
2598859,17903,3
2598863,2662,2
2598872,46,1
2598872,485,1
2598880,1467,2
2598880,103,2
2598897,16,1
2598925,156,2
2598939,48,4
2598956,71,1
2598961,458,1
2598965,136,2
2598965,3425,1
2598982,1,4
2598989,10470,2
2598989,2325,3
2599027,110,1
2599053,733,2
2599056,19738,1
2599100,198,1
2599105,5413,1
2599125,3425,2
2599127,46,2
2599161,583,1
2599168,1003,6
2599178,3425,1
2599194,2037,1
2599205,752,1
2599217,530,1
2599217,16897,2
2599222,46,1
2599222,611,1
2599230,96,6
2599254,3997,1
2599278,363,2
2599298,11,1
2599317,17903,4
2599328,180,1
2599350,173,2
2599400,1668,1
2599424,2234,2
2599443,92,3
2599488,264,1
2599537,11,2
2599542,605,1
2599590,8,2
2599619,6,2
2599641,106,2
2599649,1480,1
2599658,553,1
2599720,592,1
2599733,410,2
2599757,2589,2
2599778,25113,3
2599778,297,3
2599785,33,1
2599791,2126,5
2599813,1227,2
2599815,592,5
2599816,1,2
2599816,156,4
2599826,3173,3
2599839,146,1
2599924,309,3
2599941,156,1
2600036,2291,2
2600081,1577,1
2600103,1104,1
2600116,9281,1
2600125,171,2
2600132,1104,1
2600136,246,2
2600178,146,2
2600183,220,3
2600183,33886,1
2600195,6325,3
2600281,3,6
2600281,1745,7
2600289,8,2
2600360,174,3
2600360,21,2
2600391,273,2
2600391,505,2
2600409,51,2
2600410,633,1
2600416,641,3
2600420,39072,4
2600420,92,1
2600434,747,14
2600474,371,2
2600514,313,1
2600549,349,2
2600556,28,1
2600579,6361,1
2600597,1149,3
2600597,6325,3
2600620,2388,1
2600620,1,3
2600622,228,2
2600626,1,2
2600633,323,2
2600633,86,1
2600720,9202,1
2600785,2386,3
2600785,633,1
2600796,1,1
2600800,1149,1
2600800,372,1
2600823,220,3
2600854,46,5
2600876,41,1
2600876,616,1
2600904,220,1
2600907,121,3
2600907,465,1
2600910,2259,4
2601040,53,1
2601040,45,1
2601081,96,2
2601094,620,2
2601094,11,5
2601108,6,2
2601113,306,1
2601120,422,7
2601122,21,1
2601122,371,7
2601127,231,4
2601133,246,1
2601180,173,1
2601196,5513,1
2601196,8209,5
2601226,38,1
2601233,103,2
2601244,76,1
2601274,1132,1
2601274,1,1
2601315,979,1
2601315,341,1
2601331,608,2
2601369,3270,1
2601380,126022,4
2601446,6799,1
2601446,18190,3
2601473,395,1
2601475,92,2
2601564,227,1
2601628,410,1
2601639,231,4
2601716,75,1
2601741,15,1
2601741,5225,1
2601745,1,2
2601798,513,2
2601845,431,2
2601845,646,1
2601869,324,4
2601869,1100,5
2601881,398,3
2601902,26,6
2601902,11,5
2601917,23191,1
2601967,43,2
2602002,642,1
2602069,1230,1
2602082,61,1
2602103,502,1
2602141,96,6
2602142,13,1
2602239,71,2
2602270,13717,4
2602289,3396,1
2602319,9281,1
2602332,6,1
2602398,936,1
2602468,37014,5
2602468,3786,3
2602535,126,1
2602545,158,1
2602545,23333,2
2602717,244,1
2602796,9,3
2602800,16,1
2602800,106,4
2602804,5225,4
2602818,1403,2
2602864,2463,1
2602880,220,2
2602916,2463,6
2602989,8331,6
2602992,38,1
2602993,48,6
2603013,413,3
2603095,66,1
2603101,449,1
2603106,1,1
2603108,1463,1
2603248,269,1
2603302,96,4
2603314,4546,1
2603345,31,1
2603368,371,1
2603396,720,2
2603415,1154,3
2603418,3209,1
2603418,1,1
2603428,642,1
2603447,8921,2
2603470,46,1
2603508,1,1
2603528,140,1
2603531,458,3
2603531,1159,2
2603539,1,3
2603544,34,7
2603544,677,3
2603576,5589,2
2603578,1775,1
2603578,1861,3
2603591,373,1
2603591,29,3
2603596,598,1
2603621,1305,3
2603653,1,2
2603686,29,2
2603694,43,3
2603718,84,2
2603748,2433,2
2603788,704,1
2603788,301,1
2603794,834,1
2603794,56,1
2603851,1,1
2603868,173,4
2603871,15,8
2603961,173,1
2603987,29,1
2603987,1452,1
2603999,5010,1
2604117,3485,2
2604134,462,3
2604140,219,1
2604140,56,1
2604144,181,1
2604156,19,2
2604198,109,8
2604201,3705,2
2604241,551,4
2604241,493,6
2604255,2234,2
2604293,3,1
2604293,978,1
2604295,173,2
2604439,4546,2
2604486,747,1
2604486,151,2
2604520,347,3
2604529,1,2
2604539,1,1
2604541,176,1
2604553,51,4
2604588,672,1
2604589,6405,6
2604600,11,3
2604600,3489,6
2604636,6,2
2604642,347,2
2604654,20,1
2604701,11,3
2604746,275,1
2604778,2037,1
2604778,1,1
2604796,25,4
2604796,11,1
2604815,2394,4
2604823,136,3
2604868,41,1
2604915,71,3
2604940,3988,1
2604940,56,2
2604966,1,1
2604973,76,1
2604979,530,2
2604979,17402,8
2604989,11077,1
2605018,672,2
2605018,46,1
2605026,1400,1
2605046,688,1
2605053,8,2
2605053,1020,5
2605056,16,3
2605131,46,2
2605172,34,1
2605172,10391,2
2605176,70,1
2605194,7583,1
2605228,24,1
2605272,2259,1
2605296,6,2
2605306,6,1
2605312,393,1
2605378,43,1
2605437,39,3
2605439,77,1
2605486,200,1
2605489,77,3
2605491,8,1
2605510,14602,3
2605511,1,2
2605515,13179,1
2605515,1242,3
2605616,77,4
2605642,1229,2
2605660,3560,1
2605660,1,1
2605669,4478,1
2605678,66,1
2605699,6037,3
2605699,365,2
2605714,455,1
2605845,1,1
2605873,10505,1
2605886,363,1
2605898,398,3
2605898,92,3
2605903,2722,1
2605903,66,1
2605913,1307,21
2605953,403,1
2605979,3258,1
2606005,24,1
2606005,6,1
2606049,586,1
2606054,672,2
2606054,431,1
2606083,1229,2
2606083,913,2
2606105,56,1
2606180,26963,2
2606182,586,1
2606210,3132,4
2606249,672,2
2606260,151,1
2606263,52934,2
2606303,1,3
2606303,1480,4
2606321,18210,1
2606336,627,4
2606364,1216,1
2606462,3113,1
2606465,141,1
2606478,701,4
2606495,805,2
2606497,1,2
2606515,363,3
2606515,5395,1
2606564,92,1
2606595,69,1
2606622,357,1
2606623,2463,1
2606687,92,1
2606707,347,5
2606707,1,3
2606710,20,1
2606710,10739,1
2606794,2646,5
2606820,92,2
2606850,31,2
2606852,170191,7
2606852,657,4
2606872,106,5
2606872,111,1
2606881,1104,4
2606892,11,1
2606892,14,2
2606899,41,3
2606900,8,1
2606994,1,3
2607010,1,1
2607034,16,3
2607037,3425,7
2607037,1,3
2607050,6037,1
2607050,3,1
2607063,91,1
2607063,341,3
2607094,2426,2
2607106,1037,3
2607173,1,1
2607193,66,3
2607205,66,2
2607208,18,2
2607235,1356,13
2607236,15600,1
2607261,916,1
2607290,48,1
2607301,156,3
2607326,1,1
2607326,150,1
2607330,21,6
2607332,31,11
2607332,10,6
2607358,17903,2
2607391,934,2
2607408,1,1
2607431,400,2
2607439,672,1
2607448,633,3
2607448,137,2
2607487,431,2
2607487,6037,6
2607631,674,1
2607641,41,1
2607641,527,1
2607662,706,3
2607800,549,3
2607800,689,1
2607811,45,2
2607811,92,5
2607825,2388,2
2607856,246,2
2607883,148,1
2607910,15,1
2607946,1403,3
2607954,141,3
2607971,7583,2
2608013,674,1
2608021,347,1
2608022,151,4
2608062,324,1
2608070,747,2
2608115,1,1
2608120,347,3
2608137,8483,1
2608140,94,1
2608185,672,2
2608185,46,1
2608194,1775,1
2608199,81,2
2608208,621,2
2608212,28,2
2608212,3,1
2608289,2426,1
2608295,1065,1
2608295,85,1
2608317,2291,1
2608325,50,1
2608343,633,1
2608357,672,2
2608365,106,2
2608450,16,1
2608453,50649,1
2608488,26,1
2608493,203,5
2608558,385,1
2608566,589,1
2608587,481,1
2608596,11,10
2608606,3582,2
2608641,589,1
2608653,126,3
2608670,1660,1
2608745,1666,1
2608812,211,1
2608827,106,2
2608842,586,1
2608842,1632,1
2608844,66,1
2608881,1025,1
2608907,1380,1
2608907,11,1
2608912,836,1
2608958,502,2
2609034,347,1
2609036,3,1
2609047,99,3
2609054,1037,4
2609095,46,1
2609115,20113,2
2609115,129,1
2609136,4093,7
2609136,437,2
2609183,146,1
2609191,25113,1
2609194,173,1
2609199,731,2
2609253,16,1
2609261,12966,1
2609294,21,1
2609318,299,2
2609334,26,2
2609355,82,2
2609355,328,2
2609400,1037,6
2609413,106,1
2609424,621,2
2609443,1804,1
2609519,138,1
2609522,313,2
2609525,1403,3
2609561,219,7
2609576,704,4
2609606,227,2
2609649,52934,2
2609653,3562,3
2609687,3392,2
2609742,836,4
2609742,3598,2
2609764,411,1
2609790,1400,1
2609790,2463,3
2609794,172,1
2609930,172,1
2609932,1838,1
2609932,11,1
2609944,385,1
2609958,2463,2
2609989,180,1
2609996,43,1
2609998,968,2
2610019,110,2
2610037,8,2
2610085,3212,4
2610112,30267,1
2610114,106,2
2610124,71,3
2610151,5472,3
2610152,6,2
2610184,8827,1
2610184,180,3
2610258,704,1
2610311,3246,1
2610430,1195,3
2610453,126,1
2610494,76,1
2610574,299,1
2610579,18,1
2610621,116,6
2610646,163,1
2610728,160,1
2610728,76,1
2610737,173,5
2610738,994,3
2610739,311,1
2610739,2259,1
2610761,481,1
2610837,8,3
2610841,16,1
2610841,4774,1
2610849,14504,11
2610849,87,1
2610886,66,1
2610907,565,2
2610907,173,2
2610934,191,1
2610936,5413,1
2610940,21,1
2610956,10343,3
2610956,62040,2
2611019,6748,1
2611019,5592,1
2611064,105,3
2611102,345,2
2611114,3272,1
2611200,19,6
2611225,43,1
2611226,551,1
2611251,617,2
2611271,51,1
2611271,56,1
2611336,76,1
2611336,16,1
2611338,734,5
2611361,747,2
2611401,5008,1
2611417,104,3
2611418,3786,3
2611430,51,1
2611445,31953,2
2611509,21,2
2611509,539,5
2611526,448,1
2611548,1,3
2611548,158,2
2611566,198,1
2611569,398,4
2611582,106,3
2611582,382,1
2611583,1987,1
2611583,629,1
2611609,729,2
2611628,8,1
2611641,34,1
2611752,173,1
2611754,77,2
2611762,6,1
2611780,1463,1
2611803,372,3
2611803,147,1
2611812,2304,1
2611837,140,1
2611837,10,3
2611840,34,1
2611840,115,2
2611858,154,1
2611858,1,1
2611930,310,1
2611930,1693,2
2611932,1,4
2611972,704,1
2611975,347,5
2611992,8,1
2612041,38957,3
2612069,38957,1
2612086,674,3
2612106,1,1
2612112,34,2
2612113,462,3
2612154,8,2
2612209,10,6
2612303,385,2
2612321,1305,1
2612323,1018,3
2612325,16,1
2612327,110,2
2612328,1424,3
2612328,551,1
2612355,317,1
2612355,156,1
2612380,43,2
2612394,275,1
2612447,43,1
2612447,161,4
2612463,672,1
2612495,28023,5
2612495,81,1
2612544,22,1
2612546,56,2
2612559,2463,4
2612579,16,1
2612610,1960,6
2612623,2980,1
2612652,561,1
2612668,150,3
2612680,3,5
2612696,566,1
2612740,21,3
2612740,147,1
2612784,2383,3
2612784,1037,4
2612817,630,1
2612843,1,3
2612843,1,2
2612844,1400,1
2612901,96,9
2612914,86,2
2612914,1,2
2612938,17135,2
2612941,163,1
2612941,168,2
2612949,835,2
2612949,760,1
2612967,86,4
2612970,1,7
2612970,46,3
2612971,556,9
2612972,1,1
2612972,2071,2
2612974,1220,4
2612985,1400,1
2612987,15600,2
2613009,1,4
2613009,2234,1
2613014,85960,1
2613025,173,1
2613048,1003,2
2613064,408,4
2613071,344,1
2613100,347,1
2613177,20,1
2613220,480,3
2613256,398,1
2613256,3425,2
2613297,173,2
2613297,1403,1
2613319,1003,3
2613381,173,1
2613384,99,2
2613384,1,3
2613434,21,1
2613434,15536,2
2613441,48,2
2613451,249,1
2613451,6749,1
2613463,3582,3
2613491,4384,1
2613494,337,2
2613504,180,1
2613504,294,2
2613530,3,2
2613530,482,2
2613537,641,3
2613544,3554,3
2613562,3425,2
2613562,3,3
2613572,16,1
2613597,66,3
2613633,8420,2
2613633,8,1
2613672,346,1
2613756,1,2
2613875,33,1
2613875,7926,1
2613922,22,1
2613970,641,1
2613970,503,4
2613979,49402,2
2613979,541,2
2613980,11,4
2614032,2392,14
2614073,473,1
2614088,173,5
2614088,1403,5
2614091,588,1
2614094,173,2
2614095,731,3
2614122,128,1
2614183,1400,4
2614225,347,3
2614242,1140,2
2614266,44,1
2614266,480,3
2614268,180,2
2614300,6037,2
2614300,1037,1
2614305,163,2
2614334,1494,1
2614357,106,8
2614368,8,2
2614369,66,2
2614391,50,3
2614400,486,3
2614406,132,1
2614406,313,2
2614449,209,5
2614464,173,5
2614479,101,3
2614565,482,2
2614565,7583,1
2614579,47,1
2614591,1,5
2614591,106,4
2614622,1171,3
2614625,11547,2
2614625,173,4
2614677,5262,1
2614713,795,2
2614730,173,2
2614730,22555,1
2614754,169,1
2614762,11,7
2614794,86,1
2614809,66,2
2614809,11,3
2614825,704,2
2614836,11,1
2614836,2220,5
2614843,383,2
2614852,39,1
2614862,3132,6
2614894,1356,3
2614919,1,3
2614963,2549,3
2614988,29,2
2615012,372,1
2615012,66,1
2615045,1356,1
2615124,30267,2
2615124,640,1
2615156,86,1
2615167,38,4
2615170,1300,3
2615206,317,2
2615221,1494,1
2615237,12881,3
2615237,61,6
2615252,587,1
2615252,480,2
2615275,739,1
2615281,3,9
2615281,11,4
2615285,51,1
2615285,86,3
2615321,1281,3
2615322,372,2
2615397,46,1
2615397,2259,2
2615408,8,1
2615408,339,1
2615416,1660,3
2615482,28,4
2615482,28,1
2615483,220,2
2615492,1018,3
2615596,154,1
2615605,561,6
2615605,76,4
2615610,48,1
2615610,347,1
2615640,4384,1
2615703,51,1
2615719,347,5
2615725,305,1
2615726,1229,1
2615758,2767,2
2615758,1,1
2615813,587,1
2615829,566,4
2615866,11,1
2615922,130,1
2615936,56,1
2615939,3,1
2615939,605,3
2616003,462,1
2616040,94,3
2616040,1068,2
2616083,10,4
2616107,372,4
2616107,3463,6
2616118,3816,1
2616118,25,1
2616190,347,1
2616190,11,1
2616220,11,3
2616226,739,3
2616253,11,1
2616325,66,1
2616357,1229,1
2616358,1449,3
2616410,711,3
2616410,516,2
2616426,2463,2
2616450,73,4
2616450,111,1
2616477,1036,1
2616510,51,4
2616510,1680,3
2616515,40,2
2616523,1037,1
2616543,11,1
2616544,485,1
2616597,410,2
2616597,657,2
2616645,397,5
2616654,52934,1
2616659,1,1
2616664,1,2
2616664,91,2
2616666,2980,2
2616675,385,1
2616691,13,1
2616691,36,6
2616739,52934,3
2616742,46,1
2616742,343,1
2616746,9652,2
2616751,184,2
2616751,398,1
2616756,8,1
2616763,2980,1
2616763,1775,2
2616795,6037,1
2616795,59,1
2616804,644,8
2616845,11,1
2616865,203,7
2616880,1910,2
2616888,485,1
2616908,99,1
2616999,2692,2
2617065,1403,3
2617077,115,1
2617115,92,1
2617123,2383,1
2617123,2113,1
2617149,324,1
2617169,1229,2
2617169,2980,1
2617212,124,5
2617235,1775,1
2617282,8,1
2617299,26,1
2617307,2726,1
2617313,1356,1
2617317,37014,1
2617327,747,3
2617409,2463,6
2617413,31,3
2617423,485,1
2617423,120,2
2617425,6037,8
2617455,881,3
2617455,12881,9
2617456,61,1
2617460,1004,2
2617460,1068,1
2617469,130,1
2617470,34320,2
2617506,143362,2
2617506,14602,1
2617538,1400,2
2617559,1,1
2617704,117,3
2617704,347,6
2617711,1400,2
2617711,704,6
2617735,51,2
2617754,323,1
2617773,101,1
2617842,61,4
2617842,11,2
2617884,23,2
2617884,1018,4
2617889,1335,1
2617896,16,1
2617972,3831,1
2618001,38,1
2618018,80,1
2618030,172,1
2618084,363,2
2618120,10470,2
2618121,1913,1
2618126,91,2
2618163,163,3
2618175,101,2
2618205,8420,1
2618230,46,1
2618243,40,1
2618276,17903,1
2618278,586,1
2618278,1,1
2618285,11,5
2618313,3831,1
2618323,173,1
2618376,4408,1
2618416,96,6
2618438,2324,1
2618438,6315,1
2618458,672,2
2618458,485,1
2618473,26,2
2618516,3097,1
2618516,608,3
2618535,463,3
2618553,33,2
2618553,2646,8
2618595,46,1
2618595,672,2
2618608,1745,6
2618619,556,3
2618619,46,2
2618641,132,2
2618641,41,1
2618673,66,2
2618683,633,1
2618700,8,1
2618730,1356,4
2618730,11,1
2618739,86,3
2618763,49,3
2618763,672,2
2618779,537,3
2618819,58,4
2618830,1,4
2618891,314,3
2618891,123,3
2618901,177,7
2618901,533,4
2618912,11,4
2618921,116,3
2618921,347,3
2618959,106,2
2618960,4705,1
2618992,8,1
2618992,363,1
2619051,704,1
2619059,17004,1
2619067,662,2
2619084,80,1
2619084,50,2
2619122,11,1
2619134,537,3
2619134,6012,5
2619172,1592,1
2619172,387,3
2619187,743,4
2619225,108,1
2619235,931,1
2619237,84,2
2619247,1036,1
2619252,1307,6
2619252,16,1
2619288,10,3
2619291,747,1
2619293,537,1
2619337,867,4
2619345,109,3
2619347,443,1
2619357,51,12
2619361,13,5
2619364,3,1
2619388,38957,1
2619389,51,3
2619427,978,4
2619480,1,3
2619515,108,2
2619528,3729,8
2619528,43,3
2619535,2611,4
2619551,535,1
2619565,4303,1
2619573,657,1
2619573,674,4
2619593,96,1
2619629,1280,3
2619668,1286,1
2619668,462,2
2619705,674,1
2619705,1323,3
2619735,43,1
2619735,46,3
2619743,44359,1
2619743,1400,1
2619749,646,2
2619752,51,4
2619787,532,3
2619805,4014,1
2619814,1,1
2619908,151,2
2619944,10391,4
2619959,978,2
2619959,3,2
2619968,41,1
2619980,701,1
2620067,53,1
2620098,16,1
2620113,56,1
2620118,566,1
2620133,1,1
2620159,3831,2
2620194,31,1
2620197,556,1
2620203,805,1
2620259,136,7
2620259,3,3
2620282,2980,2
2620284,3,2
2620292,3,1
2620314,1356,7
2620346,2704,1
2620357,324,1
2620357,65,2
2620372,6037,2
2620372,1,1
2620389,6037,1
2620396,7230,5
2620396,487,2
2620448,562,2
2620474,2450,1
2620501,11,1
2620504,10,2
2620523,455,2
2620524,25113,2
2620538,1068,2
2620589,6037,2
2620589,90,2
2620600,366,4
2620601,1392,1
2620662,5452,2
2620662,76,1
2620675,1227,3
2620675,1,2
2620689,101,1
2620689,434,3
2620717,103,1
2620717,113,2
2620731,491,1
2620764,1307,9
2620802,406,2
2620851,311,3
2620853,66,1
2620918,268,1
2620936,2045,1
2620971,1015,1
2620977,1037,1
2620979,4695,6
2621004,136,1
2621004,5262,2
2621044,12,2
2621055,839,9
2621062,3,5
2621062,1745,5
2621123,11,1
2621133,82,2
2621133,4368,1
2621150,1,1
2621152,305,3
2621159,2980,4
2621166,58532,1
2621166,20,2
2621177,1037,4
2621177,2095,10
2621194,1596,2
2621219,2980,5
2621248,201,1
2621289,485,4
2621297,2045,1
2621300,1,2
2621312,485,1
2621345,138,1
2621349,334,1
2621350,18,5
2621350,92,5
2621357,111,1
2621381,21,2
2621381,10,2
2621395,720,7
2621418,3425,1
2621419,141,4
2621419,7663,2
2621440,47,3
2621518,31003,1
2621529,11,1
2621535,2980,5
2621547,66,4
2621548,3425,2
2621553,173,3
2621554,4963,1
2621646,6325,1
2621650,116,10
2621650,21,3
2621684,149,1
2621684,92,2
2621729,1,3
2621739,1,5
2621744,76,1
2621781,196,2
2621789,1,1
2621792,672,1
2621814,13851,4
2621814,1157,3
2621872,3382,1
2621872,674,1
2621927,173,5
2621944,5452,4
2621944,11,1
2621963,113,2
2621977,3,1
2622009,598,1
2622033,92,3
2622063,400,3
2622073,709,1
2622147,1467,3
2622147,308,2
2622150,6037,2
2622183,462,4
2622186,180,1
2622302,38,3
2622326,1,1
2622364,2463,1
2622395,37014,4
2622395,2692,3
2622450,403,2
2622463,151,1
2622488,6037,3
2622488,1121,2
